invoice_id,order_id,customer_id,invoice_date,due_date,amount,currency,payment_status
ARINV001604,ORD001604,CUST001122,2023-11-16 13:54:07,2023-12-16 13:54:07,574.11,BRL,Paid
ARINV001605,ORD001605,CUST001305,2024-03-26 15:15:14,2024-04-25 15:15:14,813.56,BRL,Paid
ARINV001606,ORD001606,CUST000344,2024-01-28 00:54:56,2024-02-27 00:54:56,718.38,BRL,Paid
ARINV001607,ORD001607,CUST000725,2024-01-10 18:10:33,2024-02-09 18:10:33,511.43,BRL,Paid
ARINV001608,ORD001608,CUST000953,2024-05-18 05:25:16,2024-06-17 05:25:16,1067.18,BRL,Paid
ARINV001609,ORD001609,CUST000369,2024-05-17 14:55:17,2024-06-16 14:55:17,464.67,BRL,Paid
ARINV001610,ORD001610,CUST000442,2024-11-26 04:35:43,2024-12-26 04:35:43,897.21,BRL,Paid
ARINV001611,ORD001611,CUST001129,2024-04-08 00:08:17,2024-05-08 00:08:17,590.99,BRL,Paid
ARINV001612,ORD001612,CUST001329,2023-12-26 14:34:13,2024-01-25 14:34:13,866.87,BRL,Paid
ARINV001613,ORD001613,CUST001999,2023-03-20 22:37:28,2023-04-19 22:37:28,378.59,BRL,Cancelled
ARINV001614,ORD001614,CUST001306,2024-03-28 18:35:30,2024-04-27 18:35:30,2105.52,BRL,Cancelled
ARINV001615,ORD001615,CUST001021,2024-04-29 17:00:21,2024-05-29 17:00:21,363.6,BRL,Open
ARINV001616,ORD001616,CUST001139,2023-03-03 23:16:09,2023-04-02 23:16:09,1089.43,BRL,Paid
ARINV001617,ORD001617,CUST000366,2024-06-06 11:02:35,2024-07-06 11:02:35,888.68,BRL,Paid
ARINV001618,ORD001618,CUST000457,2023-08-29 11:24:12,2023-09-28 11:24:12,468.42,BRL,Cancelled
ARINV001619,ORD001619,CUST001776,2023-02-24 11:11:10,2023-03-26 11:11:10,277.86,BRL,Open
ARINV001620,ORD001620,CUST000684,2023-04-24 05:29:27,2023-05-24 05:29:27,170.28,BRL,Paid
ARINV001621,ORD001621,CUST000445,2024-09-11 12:58:18,2024-10-11 12:58:18,442.03,BRL,Paid
ARINV001622,ORD001622,CUST000510,2023-01-18 14:33:05,2023-02-17 14:33:05,547.44,BRL,Paid
ARINV001623,ORD001623,CUST001064,2023-05-07 03:40:48,2023-06-06 03:40:48,521.4,BRL,Paid
ARINV001624,ORD001624,CUST000684,2024-07-13 20:02:26,2024-08-12 20:02:26,230.45,BRL,Paid
ARINV001625,ORD001625,CUST001878,2024-11-15 15:37:14,2024-12-15 15:37:14,1543.19,BRL,Paid
ARINV001626,ORD001626,CUST000601,2023-10-22 18:13:14,2023-11-21 18:13:14,241.06,BRL,Cancelled
ARINV001627,ORD001627,CUST001689,2023-03-08 19:13:56,2023-04-07 19:13:56,836.31,BRL,Paid
ARINV001628,ORD001628,CUST001219,2024-02-19 14:45:04,2024-03-20 14:45:04,1202.1,BRL,Paid
ARINV001629,ORD001629,CUST001406,2023-04-14 01:35:33,2023-05-14 01:35:33,687.55,BRL,Paid
ARINV001630,ORD001630,CUST001896,2024-11-03 10:09:24,2024-12-03 10:09:24,499.77,BRL,Paid
ARINV001631,ORD001631,CUST001886,2023-05-02 14:36:58,2023-06-01 14:36:58,791.68,BRL,Paid
ARINV001632,ORD001632,CUST001451,2023-01-05 08:43:40,2023-02-04 08:43:40,2502.93,BRL,Paid
ARINV001633,ORD001633,CUST000949,2024-01-30 01:55:29,2024-02-29 01:55:29,1882.14,BRL,Paid
ARINV001634,ORD001634,CUST001453,2023-03-05 07:20:29,2023-04-04 07:20:29,951.05,BRL,Paid
ARINV001635,ORD001635,CUST001665,2024-09-29 22:00:18,2024-10-29 22:00:18,273.09,BRL,Cancelled
ARINV001636,ORD001636,CUST000845,2023-03-24 03:15:26,2023-04-23 03:15:26,359.13,BRL,Paid
ARINV001637,ORD001637,CUST001895,2023-11-01 17:17:18,2023-12-01 17:17:18,295.18,BRL,Paid
ARINV001638,ORD001638,CUST000483,2023-04-12 21:28:12,2023-05-12 21:28:12,113.06,BRL,Paid
ARINV001639,ORD001639,CUST000885,2023-02-16 03:49:17,2023-03-18 03:49:17,756.4,BRL,Cancelled
ARINV001640,ORD001640,CUST000425,2023-12-30 22:27:30,2024-01-29 22:27:30,625.72,BRL,Paid
ARINV001641,ORD001641,CUST001604,2023-09-22 03:35:13,2023-10-22 03:35:13,88.3,BRL,Open
ARINV001642,ORD001642,CUST001819,2023-12-03 13:16:36,2024-01-02 13:16:36,335.12,BRL,Cancelled
ARINV001643,ORD001643,CUST000083,2023-03-20 07:30:05,2023-04-19 07:30:05,983.5,BRL,Paid
ARINV001644,ORD001644,CUST001375,2023-12-12 19:18:02,2024-01-11 19:18:02,1838.11,BRL,Open
ARINV001645,ORD001645,CUST001760,2024-07-25 19:14:29,2024-08-24 19:14:29,342.11,BRL,Open
ARINV001646,ORD001646,CUST000817,2024-04-27 05:00:35,2024-05-27 05:00:35,1027.75,BRL,Paid
ARINV001647,ORD001647,CUST000928,2024-04-24 04:04:33,2024-05-24 04:04:33,940.37,BRL,Paid
ARINV001648,ORD001648,CUST000102,2023-01-29 20:07:00,2023-02-28 20:07:00,474.68,BRL,Paid
ARINV001649,ORD001649,CUST000619,2023-05-13 07:23:01,2023-06-12 07:23:01,1075.56,BRL,Paid
ARINV001650,ORD001650,CUST001837,2024-05-07 17:51:19,2024-06-06 17:51:19,1411.28,BRL,Paid
ARINV001651,ORD001651,CUST000590,2023-08-21 01:28:04,2023-09-20 01:28:04,446.63,BRL,Open
ARINV001652,ORD001652,CUST001541,2023-01-08 06:37:43,2023-02-07 06:37:43,418.73,BRL,Paid
ARINV001653,ORD001653,CUST001298,2024-01-11 12:48:43,2024-02-10 12:48:43,304.06,BRL,Paid
ARINV001654,ORD001654,CUST001462,2024-10-28 09:21:11,2024-11-27 09:21:11,93.42,BRL,Paid
ARINV001655,ORD001655,CUST001400,2023-08-07 14:23:27,2023-09-06 14:23:27,629.69,BRL,Paid
ARINV001656,ORD001656,CUST000205,2024-02-05 21:18:07,2024-03-06 21:18:07,372.35,BRL,Paid
ARINV001657,ORD001657,CUST000557,2024-07-18 12:49:51,2024-08-17 12:49:51,1356.8,BRL,Cancelled
ARINV001658,ORD001658,CUST000452,2024-11-13 17:11:26,2024-12-13 17:11:26,361.0,BRL,Paid
ARINV001659,ORD001659,CUST001723,2023-03-09 15:54:29,2023-04-08 15:54:29,118.72,BRL,Paid
ARINV001660,ORD001660,CUST001104,2024-12-14 05:10:17,2025-01-13 05:10:17,1007.84,BRL,Paid
ARINV001661,ORD001661,CUST001444,2023-11-02 05:17:10,2023-12-02 05:17:10,801.23,BRL,Paid
ARINV001662,ORD001662,CUST001346,2023-07-22 13:15:07,2023-08-21 13:15:07,594.64,BRL,Paid
ARINV001663,ORD001663,CUST001280,2023-06-10 10:16:11,2023-07-10 10:16:11,849.54,BRL,Cancelled
ARINV001664,ORD001664,CUST000598,2024-09-26 19:35:42,2024-10-26 19:35:42,170.98,BRL,Cancelled
ARINV001665,ORD001665,CUST001372,2023-10-23 19:43:38,2023-11-22 19:43:38,867.3,BRL,Cancelled
ARINV001666,ORD001666,CUST000874,2023-08-14 00:51:31,2023-09-13 00:51:31,1663.76,BRL,Paid
ARINV001667,ORD001667,CUST001048,2023-01-16 11:31:10,2023-02-15 11:31:10,548.0,BRL,Cancelled
ARINV001668,ORD001668,CUST001933,2023-04-14 13:24:33,2023-05-14 13:24:33,1189.85,BRL,Cancelled
ARINV001669,ORD001669,CUST001595,2024-05-02 13:16:45,2024-06-01 13:16:45,1084.07,BRL,Open
ARINV001670,ORD001670,CUST000271,2024-02-18 08:55:21,2024-03-19 08:55:21,434.51,BRL,Paid
ARINV001671,ORD001671,CUST000239,2024-07-17 03:18:10,2024-08-16 03:18:10,706.28,BRL,Paid
ARINV001672,ORD001672,CUST001665,2023-10-10 18:09:21,2023-11-09 18:09:21,775.02,BRL,Paid
ARINV001673,ORD001673,CUST000102,2024-03-10 04:27:07,2024-04-09 04:27:07,255.45,BRL,Paid
ARINV001674,ORD001674,CUST000273,2023-04-24 04:58:52,2023-05-24 04:58:52,2121.02,BRL,Paid
ARINV001675,ORD001675,CUST001440,2023-04-11 04:52:41,2023-05-11 04:52:41,281.74,BRL,Paid
ARINV001676,ORD001676,CUST000151,2023-04-11 12:25:43,2023-05-11 12:25:43,183.82,BRL,Paid
ARINV001677,ORD001677,CUST000227,2024-11-18 21:47:34,2024-12-18 21:47:34,455.13,BRL,Paid
ARINV001678,ORD001678,CUST001213,2023-06-07 10:45:49,2023-07-07 10:45:49,846.23,BRL,Paid
ARINV001679,ORD001679,CUST001121,2023-10-14 15:23:43,2023-11-13 15:23:43,1596.44,BRL,Paid
ARINV001680,ORD001680,CUST000963,2023-03-08 16:04:33,2023-04-07 16:04:33,241.45,BRL,Paid
ARINV001681,ORD001681,CUST001051,2024-04-19 04:27:36,2024-05-19 04:27:36,462.55,BRL,Paid
ARINV001682,ORD001682,CUST001309,2024-10-18 08:22:10,2024-11-17 08:22:10,1160.72,BRL,Paid
ARINV001683,ORD001683,CUST000880,2024-05-13 11:34:47,2024-06-12 11:34:47,928.32,BRL,Paid
ARINV001684,ORD001684,CUST001737,2024-03-28 10:47:43,2024-04-27 10:47:43,850.15,BRL,Paid
ARINV001685,ORD001685,CUST001254,2024-12-23 16:42:44,2025-01-22 16:42:44,1088.09,BRL,Open
ARINV001686,ORD001686,CUST001964,2023-06-26 12:05:59,2023-07-26 12:05:59,283.0,BRL,Paid
ARINV001687,ORD001687,CUST001224,2023-06-01 16:24:56,2023-07-01 16:24:56,228.65,BRL,Open
ARINV001688,ORD001688,CUST001607,2024-03-02 15:36:18,2024-04-01 15:36:18,391.47,BRL,Paid
ARINV001689,ORD001689,CUST001891,2024-11-30 07:31:55,2024-12-30 07:31:55,1421.42,BRL,Paid
ARINV001690,ORD001690,CUST000966,2023-08-02 19:58:11,2023-09-01 19:58:11,708.93,BRL,Paid
ARINV001691,ORD001691,CUST001566,2024-03-03 05:02:15,2024-04-02 05:02:15,256.04,BRL,Paid
ARINV001692,ORD001692,CUST001282,2024-05-31 17:18:03,2024-06-30 17:18:03,611.33,BRL,Paid
ARINV001693,ORD001693,CUST001380,2023-09-27 18:49:25,2023-10-27 18:49:25,209.86,BRL,Cancelled
ARINV001694,ORD001694,CUST000706,2024-02-07 21:31:45,2024-03-08 21:31:45,1836.47,BRL,Paid
ARINV001695,ORD001695,CUST001687,2024-01-15 08:34:03,2024-02-14 08:34:03,448.02,BRL,Paid
ARINV001696,ORD001696,CUST001382,2024-09-10 05:16:17,2024-10-10 05:16:17,646.48,BRL,Paid
ARINV001697,ORD001697,CUST000963,2023-12-02 21:42:22,2024-01-01 21:42:22,903.62,BRL,Cancelled
ARINV001698,ORD001698,CUST001188,2023-01-10 11:26:32,2023-02-09 11:26:32,178.71,BRL,Paid
ARINV001699,ORD001699,CUST001508,2024-04-06 02:06:12,2024-05-06 02:06:12,469.81,BRL,Paid
ARINV001700,ORD001700,CUST000492,2024-12-28 12:20:33,2025-01-27 12:20:33,632.11,BRL,Paid
ARINV001701,ORD001701,CUST000411,2024-08-23 01:00:20,2024-09-22 01:00:20,824.57,BRL,Paid
ARINV001702,ORD001702,CUST001998,2024-05-03 07:38:52,2024-06-02 07:38:52,1352.37,BRL,Cancelled
ARINV001703,ORD001703,CUST001858,2024-04-11 07:30:32,2024-05-11 07:30:32,115.82,BRL,Paid
ARINV001704,ORD001704,CUST000891,2024-05-08 03:45:38,2024-06-07 03:45:38,1593.67,BRL,Paid
ARINV001705,ORD001705,CUST001043,2024-10-28 17:50:37,2024-11-27 17:50:37,446.24,BRL,Paid
ARINV001706,ORD001706,CUST000721,2023-06-18 02:04:58,2023-07-18 02:04:58,438.85,BRL,Paid
ARINV001707,ORD001707,CUST000399,2023-04-27 10:31:13,2023-05-27 10:31:13,1080.18,BRL,Open
ARINV001708,ORD001708,CUST000484,2023-08-27 01:10:44,2023-09-26 01:10:44,738.6,BRL,Paid
ARINV001709,ORD001709,CUST001684,2023-08-01 21:16:53,2023-08-31 21:16:53,1045.31,BRL,Cancelled
ARINV001710,ORD001710,CUST000243,2023-01-31 06:33:36,2023-03-02 06:33:36,701.99,BRL,Paid
ARINV001711,ORD001711,CUST001346,2023-09-30 06:42:47,2023-10-30 06:42:47,1677.51,BRL,Paid
ARINV001712,ORD001712,CUST001377,2023-03-04 15:22:32,2023-04-03 15:22:32,742.33,BRL,Paid
ARINV001713,ORD001713,CUST001599,2023-08-10 02:55:36,2023-09-09 02:55:36,213.38,BRL,Paid
ARINV001714,ORD001714,CUST001637,2023-12-17 00:23:32,2024-01-16 00:23:32,932.96,BRL,Paid
ARINV001715,ORD001715,CUST001026,2023-07-23 07:35:51,2023-08-22 07:35:51,726.49,BRL,Paid
ARINV001716,ORD001716,CUST000677,2024-01-21 21:01:43,2024-02-20 21:01:43,392.87,BRL,Paid
ARINV001717,ORD001717,CUST000525,2023-10-13 16:09:03,2023-11-12 16:09:03,341.93,BRL,Paid
ARINV001718,ORD001718,CUST001778,2023-08-16 20:29:30,2023-09-15 20:29:30,626.28,BRL,Paid
ARINV001719,ORD001719,CUST001494,2023-06-10 12:44:08,2023-07-10 12:44:08,1161.81,BRL,Paid
ARINV001720,ORD001720,CUST001315,2024-12-16 21:58:38,2025-01-15 21:58:38,566.04,BRL,Paid
ARINV001721,ORD001721,CUST001588,2024-12-18 05:45:09,2025-01-17 05:45:09,128.69,BRL,Paid
ARINV001722,ORD001722,CUST000306,2024-07-07 03:10:04,2024-08-06 03:10:04,661.02,BRL,Paid
ARINV001723,ORD001723,CUST000814,2023-08-16 12:40:21,2023-09-15 12:40:21,193.33,BRL,Paid
ARINV001724,ORD001724,CUST000563,2023-03-02 04:34:01,2023-04-01 04:34:01,1271.38,BRL,Open
ARINV001725,ORD001725,CUST000026,2024-02-09 23:30:57,2024-03-10 23:30:57,817.37,BRL,Paid
ARINV001726,ORD001726,CUST000260,2024-07-20 23:27:58,2024-08-19 23:27:58,532.54,BRL,Paid
ARINV001727,ORD001727,CUST000333,2024-09-30 22:48:49,2024-10-30 22:48:49,468.7,BRL,Paid
ARINV001728,ORD001728,CUST001372,2024-06-01 19:53:02,2024-07-01 19:53:02,729.97,BRL,Paid
ARINV001729,ORD001729,CUST000804,2024-01-08 15:01:44,2024-02-07 15:01:44,693.23,BRL,Cancelled
ARINV001730,ORD001730,CUST001193,2023-02-15 19:51:58,2023-03-17 19:51:58,332.9,BRL,Paid
ARINV001731,ORD001731,CUST000151,2024-09-01 01:41:29,2024-10-01 01:41:29,928.36,BRL,Open
ARINV001732,ORD001732,CUST000261,2023-09-01 22:33:44,2023-10-01 22:33:44,625.12,BRL,Paid
ARINV001733,ORD001733,CUST000559,2024-08-21 08:11:53,2024-09-20 08:11:53,298.37,BRL,Paid
ARINV001734,ORD001734,CUST001983,2023-07-31 06:18:36,2023-08-30 06:18:36,1041.22,BRL,Paid
ARINV001735,ORD001735,CUST000941,2023-02-11 05:36:20,2023-03-13 05:36:20,792.37,BRL,Paid
ARINV001736,ORD001736,CUST000155,2023-03-02 04:07:59,2023-04-01 04:07:59,97.48,BRL,Paid
ARINV001737,ORD001737,CUST000055,2023-12-03 01:12:56,2024-01-02 01:12:56,459.06,BRL,Paid
ARINV001738,ORD001738,CUST000480,2024-07-27 10:22:14,2024-08-26 10:22:14,1810.14,BRL,Paid
ARINV001739,ORD001739,CUST001217,2023-07-17 05:54:20,2023-08-16 05:54:20,423.14,BRL,Paid
ARINV001740,ORD001740,CUST001591,2024-03-12 04:48:55,2024-04-11 04:48:55,855.48,BRL,Open
ARINV001741,ORD001741,CUST001751,2024-07-05 23:29:15,2024-08-04 23:29:15,804.16,BRL,Paid
ARINV001742,ORD001742,CUST000468,2023-04-03 05:53:13,2023-05-03 05:53:13,527.63,BRL,Cancelled
ARINV001743,ORD001743,CUST000104,2023-12-08 21:47:19,2024-01-07 21:47:19,424.74,BRL,Open
ARINV001744,ORD001744,CUST001121,2023-02-27 04:17:33,2023-03-29 04:17:33,107.56,BRL,Paid
ARINV001745,ORD001745,CUST001178,2024-05-07 16:44:25,2024-06-06 16:44:25,62.55,BRL,Paid
ARINV001746,ORD001746,CUST001665,2023-01-16 13:58:42,2023-02-15 13:58:42,744.78,BRL,Paid
ARINV001747,ORD001747,CUST001193,2023-07-28 16:18:58,2023-08-27 16:18:58,740.01,BRL,Paid
ARINV001748,ORD001748,CUST000372,2024-02-10 16:15:02,2024-03-11 16:15:02,555.21,BRL,Paid
ARINV001749,ORD001749,CUST001748,2023-08-26 14:35:31,2023-09-25 14:35:31,815.63,BRL,Paid
ARINV001750,ORD001750,CUST000910,2023-06-04 18:31:15,2023-07-04 18:31:15,623.37,BRL,Paid
ARINV001751,ORD001751,CUST000453,2023-05-26 00:55:29,2023-06-25 00:55:29,189.39,BRL,Cancelled
ARINV001752,ORD001752,CUST000887,2023-05-04 16:19:54,2023-06-03 16:19:54,253.99,BRL,Open
ARINV001753,ORD001753,CUST001698,2024-08-07 21:35:37,2024-09-06 21:35:37,136.33,BRL,Paid
ARINV001754,ORD001754,CUST000636,2023-05-21 09:50:52,2023-06-20 09:50:52,293.51,BRL,Paid
ARINV001755,ORD001755,CUST000242,2023-12-29 08:23:02,2024-01-28 08:23:02,1321.76,BRL,Cancelled
ARINV001756,ORD001756,CUST000853,2023-11-22 03:25:32,2023-12-22 03:25:32,1356.57,BRL,Paid
ARINV001757,ORD001757,CUST000509,2024-10-17 03:49:31,2024-11-16 03:49:31,682.15,BRL,Paid
ARINV001758,ORD001758,CUST000083,2024-05-11 21:31:40,2024-06-10 21:31:40,902.95,BRL,Paid
ARINV001759,ORD001759,CUST001486,2024-01-19 09:09:01,2024-02-18 09:09:01,183.53,BRL,Cancelled
ARINV001760,ORD001760,CUST000273,2024-05-28 19:51:07,2024-06-27 19:51:07,952.34,BRL,Paid
ARINV001761,ORD001761,CUST000094,2024-12-18 19:38:59,2025-01-17 19:38:59,872.18,BRL,Paid
ARINV001762,ORD001762,CUST001990,2023-11-06 19:45:36,2023-12-06 19:45:36,887.2,BRL,Paid
ARINV001763,ORD001763,CUST001279,2024-08-11 07:13:08,2024-09-10 07:13:08,844.47,BRL,Paid
ARINV001764,ORD001764,CUST001905,2024-08-26 21:27:55,2024-09-25 21:27:55,675.51,BRL,Paid
ARINV001765,ORD001765,CUST000989,2023-04-08 13:01:59,2023-05-08 13:01:59,1623.61,BRL,Cancelled
ARINV001766,ORD001766,CUST001906,2023-12-15 17:00:46,2024-01-14 17:00:46,147.25,BRL,Open
ARINV001767,ORD001767,CUST001595,2023-02-28 18:55:26,2023-03-30 18:55:26,778.37,BRL,Paid
ARINV001768,ORD001768,CUST001067,2024-06-27 06:59:39,2024-07-27 06:59:39,399.42,BRL,Paid
ARINV001769,ORD001769,CUST001829,2024-12-17 15:55:10,2025-01-16 15:55:10,574.15,BRL,Paid
ARINV001770,ORD001770,CUST001943,2023-01-19 18:29:33,2023-02-18 18:29:33,164.85,BRL,Paid
ARINV001771,ORD001771,CUST001673,2023-06-22 13:11:42,2023-07-22 13:11:42,932.84,BRL,Paid
ARINV001772,ORD001772,CUST001350,2024-01-18 02:55:05,2024-02-17 02:55:05,288.28,BRL,Paid
ARINV001773,ORD001773,CUST001044,2023-06-12 06:17:04,2023-07-12 06:17:04,678.8,BRL,Paid
ARINV001774,ORD001774,CUST001145,2024-06-30 06:40:32,2024-07-30 06:40:32,927.51,BRL,Paid
ARINV001775,ORD001775,CUST000729,2023-11-04 16:16:58,2023-12-04 16:16:58,426.91,BRL,Paid
ARINV001776,ORD001776,CUST001072,2023-07-04 23:31:28,2023-08-03 23:31:28,867.49,BRL,Paid
ARINV001777,ORD001777,CUST000958,2023-03-31 10:27:59,2023-04-30 10:27:59,90.8,BRL,Paid
ARINV001778,ORD001778,CUST001480,2024-09-12 23:51:08,2024-10-12 23:51:08,279.02,BRL,Paid
ARINV001779,ORD001779,CUST000670,2023-05-18 14:55:27,2023-06-17 14:55:27,687.0,BRL,Paid
ARINV001780,ORD001780,CUST001781,2024-08-17 13:09:17,2024-09-16 13:09:17,850.52,BRL,Paid
ARINV001781,ORD001781,CUST001367,2024-10-24 01:25:56,2024-11-23 01:25:56,785.79,BRL,Paid
ARINV001782,ORD001782,CUST000213,2023-03-28 20:55:56,2023-04-27 20:55:56,953.47,BRL,Paid
ARINV001783,ORD001783,CUST000352,2023-05-18 05:50:13,2023-06-17 05:50:13,807.15,BRL,Paid
ARINV001784,ORD001784,CUST000194,2023-08-16 13:55:11,2023-09-15 13:55:11,673.21,BRL,Cancelled
ARINV001785,ORD001785,CUST001421,2024-03-05 00:46:27,2024-04-04 00:46:27,649.87,BRL,Paid
ARINV001786,ORD001786,CUST001355,2024-05-12 23:59:46,2024-06-11 23:59:46,768.16,BRL,Open
ARINV001787,ORD001787,CUST001364,2024-12-02 15:13:06,2025-01-01 15:13:06,663.76,BRL,Paid
ARINV001788,ORD001788,CUST001342,2023-05-13 14:13:58,2023-06-12 14:13:58,328.57,BRL,Paid
ARINV001789,ORD001789,CUST000518,2023-01-11 00:32:10,2023-02-10 00:32:10,864.81,BRL,Paid
ARINV001790,ORD001790,CUST001160,2023-10-05 15:25:29,2023-11-04 15:25:29,646.05,BRL,Paid
ARINV001791,ORD001791,CUST001393,2024-11-20 04:03:11,2024-12-20 04:03:11,1108.54,BRL,Paid
ARINV001792,ORD001792,CUST001266,2024-10-20 22:28:20,2024-11-19 22:28:20,550.67,BRL,Paid
ARINV001793,ORD001793,CUST000797,2023-05-21 07:17:00,2023-06-20 07:17:00,82.31,BRL,Paid
ARINV001794,ORD001794,CUST000952,2023-04-30 07:09:32,2023-05-30 07:09:32,710.26,BRL,Paid
ARINV001795,ORD001795,CUST001834,2024-06-19 13:10:49,2024-07-19 13:10:49,490.33,BRL,Paid
ARINV001796,ORD001796,CUST001933,2023-09-15 22:00:20,2023-10-15 22:00:20,427.02,BRL,Paid
ARINV001797,ORD001797,CUST000843,2024-03-14 02:31:44,2024-04-13 02:31:44,913.08,BRL,Paid
ARINV001798,ORD001798,CUST001300,2024-03-27 00:43:11,2024-04-26 00:43:11,303.87,BRL,Paid
ARINV001799,ORD001799,CUST000021,2023-07-13 06:16:41,2023-08-12 06:16:41,941.0,BRL,Paid
ARINV001800,ORD001800,CUST000110,2024-07-27 07:58:50,2024-08-26 07:58:50,959.48,BRL,Paid
ARINV001801,ORD001801,CUST001750,2023-06-22 07:58:27,2023-07-22 07:58:27,733.85,BRL,Open
ARINV001802,ORD001802,CUST001527,2024-05-28 14:09:10,2024-06-27 14:09:10,2080.86,BRL,Paid
ARINV001803,ORD001803,CUST000079,2023-06-19 13:04:06,2023-07-19 13:04:06,805.25,BRL,Cancelled
ARINV001804,ORD001804,CUST000169,2023-08-19 13:46:50,2023-09-18 13:46:50,2033.44,BRL,Cancelled
ARINV001805,ORD001805,CUST000230,2024-07-26 20:40:25,2024-08-25 20:40:25,662.3,BRL,Paid
ARINV001806,ORD001806,CUST000020,2024-06-12 15:47:48,2024-07-12 15:47:48,474.65,BRL,Paid
ARINV001807,ORD001807,CUST001368,2023-01-04 21:41:09,2023-02-03 21:41:09,396.33,BRL,Paid
ARINV001808,ORD001808,CUST000044,2024-05-08 09:45:16,2024-06-07 09:45:16,2037.52,BRL,Paid
ARINV001809,ORD001809,CUST000299,2023-11-25 21:28:48,2023-12-25 21:28:48,340.19,BRL,Paid
ARINV001810,ORD001810,CUST000046,2024-05-03 19:25:44,2024-06-02 19:25:44,339.36,BRL,Paid
ARINV001811,ORD001811,CUST000710,2024-05-15 23:34:34,2024-06-14 23:34:34,929.26,BRL,Paid
ARINV001812,ORD001812,CUST000130,2024-04-11 18:23:36,2024-05-11 18:23:36,119.33,BRL,Paid
ARINV001813,ORD001813,CUST000564,2023-10-10 07:43:43,2023-11-09 07:43:43,604.01,BRL,Paid
ARINV001814,ORD001814,CUST000494,2024-07-09 16:26:02,2024-08-08 16:26:02,407.44,BRL,Cancelled
ARINV001815,ORD001815,CUST000616,2023-09-20 15:04:36,2023-10-20 15:04:36,1335.2,BRL,Cancelled
ARINV001816,ORD001816,CUST000961,2023-08-28 14:42:50,2023-09-27 14:42:50,2526.17,BRL,Paid
ARINV001817,ORD001817,CUST001781,2024-12-11 03:10:20,2025-01-10 03:10:20,763.27,BRL,Paid
ARINV001818,ORD001818,CUST001603,2023-02-04 02:10:39,2023-03-06 02:10:39,2234.94,BRL,Paid
ARINV001819,ORD001819,CUST000881,2023-04-23 00:24:13,2023-05-23 00:24:13,884.11,BRL,Paid
ARINV001820,ORD001820,CUST000155,2024-10-27 20:27:55,2024-11-26 20:27:55,693.05,BRL,Paid
ARINV001821,ORD001821,CUST001950,2024-03-14 01:12:40,2024-04-13 01:12:40,434.04,BRL,Paid
ARINV001822,ORD001822,CUST001571,2024-03-30 09:43:17,2024-04-29 09:43:17,2085.89,BRL,Cancelled
ARINV001823,ORD001823,CUST000607,2024-06-05 08:56:37,2024-07-05 08:56:37,111.81,BRL,Paid
ARINV001824,ORD001824,CUST000572,2024-11-12 07:40:54,2024-12-12 07:40:54,252.59,BRL,Paid
ARINV001825,ORD001825,CUST000950,2024-07-15 04:56:18,2024-08-14 04:56:18,844.63,BRL,Paid
ARINV001826,ORD001826,CUST000149,2024-08-11 23:23:17,2024-09-10 23:23:17,1287.19,BRL,Paid
ARINV001827,ORD001827,CUST000212,2024-04-07 18:29:55,2024-05-07 18:29:55,898.16,BRL,Paid
ARINV001828,ORD001828,CUST001196,2023-12-04 21:45:54,2024-01-03 21:45:54,585.03,BRL,Paid
ARINV001829,ORD001829,CUST001277,2023-07-30 20:50:57,2023-08-29 20:50:57,688.08,BRL,Paid
ARINV001830,ORD001830,CUST001990,2024-12-14 18:45:06,2025-01-13 18:45:06,304.97,BRL,Open
ARINV001831,ORD001831,CUST000228,2023-11-19 23:13:02,2023-12-19 23:13:02,1075.89,BRL,Paid
ARINV001832,ORD001832,CUST001986,2024-08-07 05:01:34,2024-09-06 05:01:34,828.1,BRL,Open
ARINV001833,ORD001833,CUST000060,2023-09-26 23:35:23,2023-10-26 23:35:23,1046.46,BRL,Cancelled
ARINV001834,ORD001834,CUST001901,2024-07-12 14:37:01,2024-08-11 14:37:01,725.94,BRL,Paid
ARINV001835,ORD001835,CUST000180,2023-07-30 06:48:06,2023-08-29 06:48:06,462.0,BRL,Paid
ARINV001836,ORD001836,CUST001520,2024-08-14 00:32:23,2024-09-13 00:32:23,304.74,BRL,Paid
ARINV001837,ORD001837,CUST001419,2024-09-22 02:54:57,2024-10-22 02:54:57,66.09,BRL,Paid
ARINV001838,ORD001838,CUST000636,2023-05-03 20:27:23,2023-06-02 20:27:23,502.46,BRL,Paid
ARINV001839,ORD001839,CUST001457,2023-08-27 16:52:51,2023-09-26 16:52:51,891.34,BRL,Paid
ARINV001840,ORD001840,CUST001131,2023-11-12 22:14:11,2023-12-12 22:14:11,867.05,BRL,Paid
ARINV001841,ORD001841,CUST001635,2023-01-31 07:30:33,2023-03-02 07:30:33,1766.69,BRL,Paid
ARINV001842,ORD001842,CUST000674,2023-03-31 08:38:37,2023-04-30 08:38:37,1406.28,BRL,Paid
ARINV001843,ORD001843,CUST000523,2023-04-26 10:16:38,2023-05-26 10:16:38,1653.66,BRL,Paid
ARINV001844,ORD001844,CUST001974,2023-01-28 13:50:57,2023-02-27 13:50:57,361.88,BRL,Paid
ARINV001845,ORD001845,CUST000749,2024-03-25 06:54:44,2024-04-24 06:54:44,856.45,BRL,Paid
ARINV001846,ORD001846,CUST000681,2023-10-06 08:26:48,2023-11-05 08:26:48,162.17,BRL,Paid
