order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
ORD001321,1,PROD00299,SELL00095,2024-03-05 04:39:08,536.97,18.21
ORD001322,1,PROD00163,SELL00067,2023-02-19 01:11:21,886.23,63.3
ORD001323,1,PROD00305,SELL00131,2023-04-03 10:41:59,471.38,27.94
ORD001324,1,PROD00291,SELL00069,2024-04-23 00:28:23,751.3,50.63
ORD001325,1,PROD00057,SELL00081,2023-02-26 01:16:17,77.25,48.49
ORD001326,1,PROD00181,SELL00059,2023-09-21 14:17:24,474.36,75.36
ORD001327,1,PROD00393,SELL00052,2023-11-13 18:03:50,686.07,22.38
ORD001328,1,PROD00133,SELL00124,2023-08-26 20:53:20,762.43,61.49
ORD001329,1,PROD00354,SELL00068,2023-04-18 07:40:12,43.7,50.33
ORD001329,2,PROD00214,SELL00141,2024-08-12 13:45:40,109.97,44.83
ORD001330,1,PROD00021,SELL00010,2023-07-25 00:28:59,478.45,15.76
ORD001331,1,PROD00321,SELL00091,2024-10-14 09:12:56,126.38,54.52
ORD001332,1,PROD00193,SELL00019,2023-03-11 03:46:14,643.11,31.88
ORD001332,2,PROD00018,SELL00140,2024-11-02 01:31:25,91.63,72.72
ORD001333,1,PROD00336,SELL00129,2023-01-15 21:02:16,327.73,27.52
ORD001334,1,PROD00032,SELL00092,2023-07-05 11:24:52,600.72,26.2
ORD001335,1,PROD00015,SELL00013,2024-08-26 01:19:24,564.98,60.37
ORD001336,1,PROD00249,SELL00046,2023-09-10 20:18:34,217.02,62.87
ORD001336,2,PROD00046,SELL00077,2024-03-04 17:02:55,494.88,38.57
ORD001337,1,PROD00076,SELL00072,2024-02-01 06:01:08,395.73,79.53
ORD001338,1,PROD00039,SELL00102,2023-03-14 07:21:18,478.38,75.34
ORD001338,2,PROD00151,SELL00032,2023-01-18 23:34:50,706.27,67.36
ORD001339,1,PROD00150,SELL00053,2024-07-17 07:55:56,556.53,78.03
ORD001340,1,PROD00020,SELL00095,2024-10-30 07:04:43,268.79,55.18
ORD001341,1,PROD00262,SELL00054,2023-09-02 05:51:53,103.43,19.74
ORD001342,1,PROD00129,SELL00041,2024-09-30 16:18:03,518.1,20.34
ORD001342,2,PROD00362,SELL00059,2024-01-27 08:49:26,639.49,18.53
ORD001343,1,PROD00264,SELL00095,2023-12-23 11:14:50,791.55,40.39
ORD001344,1,PROD00239,SELL00148,2023-08-17 03:50:20,502.57,13.79
ORD001345,1,PROD00302,SELL00104,2023-12-16 15:56:12,430.87,36.12
ORD001346,1,PROD00101,SELL00057,2023-03-15 21:35:14,374.3,38.92
ORD001346,2,PROD00198,SELL00115,2024-11-11 20:20:27,135.89,57.83
ORD001347,1,PROD00313,SELL00086,2023-08-22 02:09:03,134.27,7.5
ORD001348,1,PROD00017,SELL00031,2024-03-30 11:38:09,484.64,78.69
ORD001348,2,PROD00251,SELL00085,2024-01-02 18:19:52,726.39,25.24
ORD001348,3,PROD00049,SELL00149,2023-09-01 00:28:15,567.46,73.11
ORD001349,1,PROD00145,SELL00077,2024-06-26 17:33:19,26.47,37.84
ORD001350,1,PROD00040,SELL00058,2024-09-03 17:11:25,786.64,17.73
ORD001351,1,PROD00189,SELL00057,2024-04-21 02:20:07,169.85,29.27
ORD001351,2,PROD00164,SELL00110,2024-08-13 15:04:50,182.57,35.37
ORD001352,1,PROD00274,SELL00125,2024-12-12 11:15:24,244.01,32.26
ORD001353,1,PROD00168,SELL00053,2023-12-30 16:08:37,415.56,62.41
ORD001354,1,PROD00140,SELL00144,2024-06-14 19:21:49,875.72,27.29
ORD001354,2,PROD00055,SELL00001,2023-05-23 15:15:53,144.4,69.21
ORD001355,1,PROD00294,SELL00007,2023-02-19 04:05:45,854.1,48.01
ORD001355,2,PROD00343,SELL00020,2023-04-17 03:45:03,737.49,32.4
ORD001356,1,PROD00353,SELL00069,2023-09-13 08:27:17,293.49,37.46
ORD001356,2,PROD00102,SELL00136,2023-11-24 16:44:46,495.95,30.82
ORD001357,1,PROD00248,SELL00102,2023-02-07 23:37:46,666.39,42.08
ORD001358,1,PROD00222,SELL00047,2024-06-28 00:20:11,600.0,61.32
ORD001359,1,PROD00399,SELL00135,2023-08-03 02:27:55,496.97,42.8
ORD001359,2,PROD00043,SELL00091,2024-03-20 11:46:56,775.64,21.75
ORD001359,3,PROD00103,SELL00113,2024-05-11 11:39:08,636.75,18.31
ORD001359,4,PROD00297,SELL00089,2023-09-12 22:46:39,465.59,37.12
ORD001360,1,PROD00250,SELL00115,2023-07-27 08:46:34,674.81,30.81
ORD001361,1,PROD00018,SELL00093,2023-09-08 10:56:47,703.02,48.36
ORD001361,2,PROD00182,SELL00129,2023-05-22 10:09:15,566.95,71.43
ORD001361,3,PROD00351,SELL00051,2023-12-14 02:48:29,695.84,38.91
ORD001362,1,PROD00226,SELL00049,2024-04-26 19:18:49,794.36,30.29
ORD001363,1,PROD00214,SELL00094,2024-07-02 19:48:12,579.6,35.18
ORD001363,2,PROD00370,SELL00040,2023-06-20 09:48:23,21.69,52.99
ORD001363,3,PROD00082,SELL00107,2023-05-29 16:53:35,895.9,60.42
ORD001364,1,PROD00359,SELL00120,2024-11-18 14:11:16,112.44,44.4
ORD001365,1,PROD00347,SELL00076,2024-10-09 13:45:23,648.0,56.6
ORD001365,2,PROD00235,SELL00061,2023-09-14 17:31:38,528.3,39.7
ORD001366,1,PROD00010,SELL00042,2023-08-09 23:01:55,727.81,76.45
ORD001367,1,PROD00295,SELL00129,2024-10-29 10:09:43,200.07,46.74
ORD001368,1,PROD00118,SELL00116,2024-12-12 06:45:03,685.32,61.41
ORD001369,1,PROD00303,SELL00128,2023-07-13 04:28:22,99.94,79.32
ORD001370,1,PROD00238,SELL00005,2023-10-15 03:17:12,152.19,59.29
ORD001370,2,PROD00344,SELL00052,2023-06-29 08:06:58,698.13,58.45
ORD001371,1,PROD00278,SELL00007,2024-02-06 06:45:04,682.0,5.07
ORD001372,1,PROD00380,SELL00069,2023-04-08 18:16:11,621.4,23.8
ORD001373,1,PROD00182,SELL00126,2024-07-06 22:18:56,317.43,25.87
ORD001374,1,PROD00010,SELL00119,2023-09-02 03:06:51,491.81,44.74
ORD001375,1,PROD00268,SELL00147,2023-12-22 14:38:55,18.19,71.79
ORD001376,1,PROD00238,SELL00120,2024-06-01 05:29:07,194.68,73.61
ORD001377,1,PROD00275,SELL00074,2024-09-19 00:19:49,183.84,55.08
ORD001378,1,PROD00262,SELL00069,2024-07-13 13:50:47,410.4,66.0
ORD001379,1,PROD00347,SELL00049,2024-05-30 21:16:14,103.73,67.12
ORD001380,1,PROD00060,SELL00055,2023-06-01 13:21:02,594.01,11.93
ORD001380,2,PROD00095,SELL00013,2024-07-06 14:50:48,67.82,36.34
ORD001381,1,PROD00150,SELL00034,2024-10-02 07:39:27,292.65,26.91
ORD001381,2,PROD00081,SELL00113,2024-12-02 19:04:22,278.78,34.0
ORD001381,3,PROD00154,SELL00118,2023-06-29 07:40:43,744.24,75.74
ORD001382,1,PROD00209,SELL00046,2024-03-25 06:26:51,165.45,32.11
ORD001383,1,PROD00311,SELL00145,2024-02-09 16:59:48,715.41,52.99
ORD001384,1,PROD00123,SELL00149,2023-03-21 14:26:26,602.98,34.47
ORD001384,2,PROD00193,SELL00015,2024-07-21 10:41:11,194.09,6.23
ORD001384,3,PROD00156,SELL00059,2023-06-11 14:20:59,357.89,12.73
ORD001385,1,PROD00180,SELL00105,2023-08-30 07:33:15,149.74,62.71
ORD001385,2,PROD00380,SELL00133,2024-09-15 01:47:15,635.38,35.39
ORD001385,3,PROD00029,SELL00028,2024-11-14 18:11:24,471.28,65.75
ORD001385,4,PROD00200,SELL00102,2023-04-03 15:46:08,263.94,11.06
ORD001386,1,PROD00215,SELL00124,2024-12-25 08:06:12,226.99,68.99
ORD001386,2,PROD00058,SELL00150,2023-08-23 03:27:34,774.73,55.99
ORD001387,1,PROD00294,SELL00068,2024-02-26 08:33:04,856.41,12.34
ORD001388,1,PROD00114,SELL00128,2023-05-28 19:05:02,396.91,78.85
ORD001388,2,PROD00281,SELL00117,2023-11-10 02:38:05,257.6,67.78
ORD001389,1,PROD00057,SELL00019,2024-04-09 22:24:11,17.35,52.67
ORD001390,1,PROD00289,SELL00094,2023-06-16 20:55:58,770.38,33.38
ORD001390,2,PROD00320,SELL00076,2023-04-17 23:04:40,326.52,62.29
ORD001390,3,PROD00301,SELL00005,2024-03-13 02:54:19,16.62,28.41
ORD001391,1,PROD00200,SELL00037,2023-02-14 02:11:21,662.04,63.06
ORD001392,1,PROD00187,SELL00114,2024-03-04 21:31:21,359.68,5.46
ORD001393,1,PROD00187,SELL00016,2024-11-06 12:12:54,106.95,24.64
ORD001394,1,PROD00085,SELL00138,2024-01-24 04:52:56,748.94,51.82
ORD001395,1,PROD00097,SELL00078,2024-03-02 14:09:28,260.55,77.33
ORD001395,2,PROD00376,SELL00134,2023-10-22 11:37:50,569.44,45.93
ORD001395,3,PROD00091,SELL00107,2023-08-15 05:22:13,888.27,70.52
ORD001396,1,PROD00282,SELL00142,2023-07-01 09:58:08,396.06,9.2
ORD001396,2,PROD00147,SELL00076,2024-06-21 20:50:04,150.3,20.86
ORD001396,3,PROD00018,SELL00035,2023-09-18 00:30:33,187.61,24.96
ORD001397,1,PROD00234,SELL00127,2023-01-16 16:53:44,723.22,53.17
ORD001398,1,PROD00185,SELL00047,2023-06-22 08:52:46,560.64,33.11
ORD001398,2,PROD00029,SELL00129,2023-12-21 23:15:14,600.18,6.92
ORD001399,1,PROD00298,SELL00148,2024-03-31 03:25:58,41.93,36.92
ORD001399,2,PROD00327,SELL00150,2023-08-16 23:55:21,238.53,30.49
ORD001399,3,PROD00036,SELL00037,2023-03-24 09:16:27,191.29,14.15
ORD001400,1,PROD00013,SELL00119,2023-03-09 06:12:54,687.92,31.76
ORD001401,1,PROD00260,SELL00121,2023-06-19 10:39:25,722.68,46.43
ORD001402,1,PROD00212,SELL00025,2023-07-04 18:28:58,527.41,16.75
ORD001402,2,PROD00077,SELL00048,2023-03-15 12:58:52,863.01,72.54
ORD001403,1,PROD00194,SELL00084,2024-11-27 12:53:47,175.18,43.18
ORD001403,2,PROD00148,SELL00063,2024-02-06 19:56:07,137.74,68.36
ORD001404,1,PROD00050,SELL00026,2024-09-13 15:39:35,875.39,16.84
ORD001405,1,PROD00319,SELL00108,2023-02-28 17:22:31,868.9,68.83
ORD001406,1,PROD00237,SELL00106,2024-09-06 02:18:24,888.36,15.19
ORD001406,2,PROD00015,SELL00013,2023-09-02 01:58:21,220.04,50.06
ORD001407,1,PROD00294,SELL00056,2024-01-10 01:40:06,868.33,61.28
ORD001408,1,PROD00337,SELL00001,2024-02-11 05:31:57,164.02,23.8
ORD001408,2,PROD00311,SELL00119,2023-08-24 18:24:59,712.67,22.98
ORD001409,1,PROD00315,SELL00010,2024-11-26 08:26:44,276.68,61.9
ORD001409,2,PROD00028,SELL00133,2023-09-21 07:39:48,441.42,34.47
ORD001409,3,PROD00334,SELL00126,2023-06-08 20:28:01,542.57,49.39
ORD001409,4,PROD00301,SELL00100,2023-01-20 06:57:24,685.4,60.3
ORD001410,1,PROD00291,SELL00060,2023-09-18 03:29:46,38.28,35.82
ORD001411,1,PROD00231,SELL00065,2023-05-12 21:30:35,379.15,23.43
ORD001412,1,PROD00351,SELL00008,2023-12-07 02:05:00,471.08,65.91
ORD001412,2,PROD00234,SELL00148,2024-11-18 18:36:38,682.24,25.43
ORD001413,1,PROD00291,SELL00132,2023-01-29 11:28:01,599.8,30.09
ORD001413,2,PROD00252,SELL00027,2023-08-05 16:59:21,119.36,14.39
ORD001413,3,PROD00210,SELL00073,2024-09-21 01:53:33,447.08,12.86
ORD001414,1,PROD00323,SELL00045,2024-12-08 08:25:43,270.71,40.29
ORD001415,1,PROD00265,SELL00108,2024-05-11 09:09:14,627.26,40.37
ORD001416,1,PROD00262,SELL00080,2023-09-20 12:58:53,23.75,20.03
ORD001416,2,PROD00160,SELL00119,2024-05-31 10:05:12,364.12,55.97
ORD001416,3,PROD00224,SELL00092,2023-12-04 17:43:21,825.09,44.75
ORD001417,1,PROD00265,SELL00066,2024-09-05 13:46:32,438.79,63.55
ORD001417,2,PROD00148,SELL00067,2024-03-29 04:55:07,373.3,75.92
ORD001418,1,PROD00343,SELL00058,2023-10-27 17:06:39,349.92,9.35
ORD001419,1,PROD00152,SELL00130,2024-07-10 00:03:26,145.96,46.87
ORD001420,1,PROD00029,SELL00109,2024-10-16 05:36:05,472.33,20.8
ORD001421,1,PROD00252,SELL00125,2024-11-25 21:19:19,773.97,64.29
ORD001422,1,PROD00366,SELL00119,2023-09-10 13:17:23,19.2,21.2
ORD001422,2,PROD00251,SELL00080,2024-02-10 22:07:32,118.52,6.37
ORD001423,1,PROD00382,SELL00147,2024-01-18 04:49:13,305.82,78.07
ORD001423,2,PROD00188,SELL00121,2024-07-28 10:32:47,625.6,37.29
ORD001424,1,PROD00034,SELL00140,2023-04-12 15:33:34,842.76,21.28
ORD001424,2,PROD00175,SELL00149,2023-03-13 16:44:44,188.72,40.24
ORD001424,3,PROD00075,SELL00097,2024-10-25 20:09:05,293.86,24.62
ORD001425,1,PROD00117,SELL00122,2023-10-02 05:42:23,314.4,41.56
ORD001426,1,PROD00187,SELL00125,2024-09-19 08:01:03,793.08,43.64
ORD001426,2,PROD00380,SELL00133,2024-01-02 08:45:00,25.11,76.72
ORD001427,1,PROD00262,SELL00141,2024-02-11 01:31:14,135.05,57.36
ORD001428,1,PROD00182,SELL00109,2023-07-05 21:50:54,490.51,30.93
ORD001429,1,PROD00337,SELL00052,2023-10-25 01:05:57,755.46,70.97
ORD001429,2,PROD00009,SELL00112,2024-09-08 17:47:52,97.3,24.05
ORD001430,1,PROD00397,SELL00032,2023-10-06 17:49:12,284.55,78.37
ORD001430,2,PROD00081,SELL00031,2024-04-05 16:51:54,193.51,70.21
ORD001431,1,PROD00285,SELL00126,2023-02-10 20:58:07,688.35,76.46
ORD001432,1,PROD00039,SELL00088,2023-11-14 13:16:28,421.06,10.09
ORD001432,2,PROD00135,SELL00001,2023-12-11 20:56:01,743.25,34.2
ORD001432,3,PROD00093,SELL00009,2024-09-16 14:00:55,439.16,38.8
ORD001432,4,PROD00222,SELL00046,2024-11-10 07:18:09,98.27,74.71
ORD001433,1,PROD00194,SELL00096,2023-07-30 14:37:00,236.97,30.73
ORD001433,2,PROD00381,SELL00084,2024-08-17 03:30:57,494.17,68.67
ORD001434,1,PROD00010,SELL00058,2023-10-28 03:59:13,474.22,60.94
ORD001434,2,PROD00173,SELL00150,2023-11-18 15:37:51,639.6,42.27
ORD001434,3,PROD00323,SELL00095,2023-08-08 01:09:14,568.04,25.84
ORD001435,1,PROD00033,SELL00064,2023-04-17 18:18:30,646.37,17.12
ORD001436,1,PROD00330,SELL00061,2023-03-11 15:26:59,463.03,54.63
ORD001436,2,PROD00227,SELL00089,2023-04-14 14:05:51,858.31,48.21
ORD001437,1,PROD00225,SELL00013,2023-09-11 11:13:16,424.4,22.37
ORD001438,1,PROD00340,SELL00098,2023-12-06 16:00:26,120.06,24.78
ORD001438,2,PROD00381,SELL00079,2024-03-05 16:21:24,897.1,73.79
ORD001439,1,PROD00054,SELL00105,2023-12-02 17:22:09,112.68,15.9
ORD001439,2,PROD00112,SELL00111,2023-03-10 20:08:32,629.4,46.19
ORD001439,3,PROD00038,SELL00021,2024-08-23 04:17:03,872.39,68.08
ORD001440,1,PROD00358,SELL00017,2024-10-18 19:26:36,449.13,47.17
ORD001441,1,PROD00215,SELL00024,2024-08-14 21:12:29,821.94,17.35
ORD001442,1,PROD00216,SELL00017,2024-06-26 10:38:19,793.08,6.94
ORD001443,1,PROD00341,SELL00101,2024-07-27 12:11:14,630.68,55.8
ORD001444,1,PROD00380,SELL00046,2023-03-05 10:07:31,186.07,58.49
ORD001444,2,PROD00076,SELL00046,2023-07-28 04:30:50,204.84,72.44
ORD001444,3,PROD00149,SELL00128,2024-02-18 17:59:12,483.71,32.63
ORD001445,1,PROD00161,SELL00014,2024-09-29 09:18:02,742.1,37.64
ORD001446,1,PROD00264,SELL00045,2023-10-05 11:07:12,643.34,68.55
ORD001447,1,PROD00048,SELL00017,2023-02-07 16:11:09,67.31,60.07
ORD001448,1,PROD00017,SELL00055,2023-05-06 01:51:13,54.95,22.88
ORD001449,1,PROD00019,SELL00007,2024-03-31 22:06:35,291.43,63.16
ORD001449,2,PROD00028,SELL00142,2024-06-20 05:52:25,445.35,48.82
ORD001450,1,PROD00106,SELL00094,2023-12-05 11:07:23,512.21,54.63
ORD001451,1,PROD00065,SELL00010,2023-09-22 21:26:00,832.68,60.7
ORD001452,1,PROD00004,SELL00116,2023-06-02 13:38:50,524.52,60.56
ORD001452,2,PROD00107,SELL00129,2024-09-02 17:29:32,116.69,68.95
ORD001453,1,PROD00354,SELL00021,2023-11-26 10:02:37,734.02,35.59
ORD001453,2,PROD00325,SELL00095,2024-06-04 16:48:02,409.14,75.47
ORD001454,1,PROD00257,SELL00063,2023-09-07 17:38:00,636.49,75.5
ORD001454,2,PROD00330,SELL00029,2024-12-18 11:44:45,820.16,73.27
ORD001455,1,PROD00135,SELL00024,2023-12-30 23:34:36,534.47,57.19
ORD001456,1,PROD00238,SELL00090,2024-05-22 16:43:59,63.8,37.26
ORD001456,2,PROD00229,SELL00022,2024-02-15 00:04:25,121.53,29.29
ORD001457,1,PROD00359,SELL00036,2023-08-18 00:43:44,109.53,26.71
ORD001457,2,PROD00286,SELL00070,2023-06-11 12:45:00,242.61,77.23
ORD001458,1,PROD00068,SELL00001,2023-05-04 07:19:02,717.04,8.51
ORD001459,1,PROD00123,SELL00062,2024-05-21 16:55:28,376.97,34.76
ORD001459,2,PROD00227,SELL00124,2023-01-01 15:56:25,326.63,41.02
ORD001459,3,PROD00376,SELL00148,2024-04-03 20:57:32,112.79,16.68
ORD001460,1,PROD00170,SELL00111,2024-03-25 15:39:17,665.46,40.15
ORD001460,2,PROD00152,SELL00099,2023-01-10 14:56:36,203.5,76.81
ORD001460,3,PROD00268,SELL00136,2023-07-02 16:41:39,787.91,62.08
ORD001460,4,PROD00159,SELL00021,2023-01-25 10:42:29,154.2,59.05
ORD001461,1,PROD00177,SELL00136,2024-02-21 16:48:56,499.77,12.55
ORD001462,1,PROD00289,SELL00078,2024-03-24 01:15:41,840.64,17.6
ORD001463,1,PROD00347,SELL00054,2023-03-15 14:25:39,322.75,23.49
ORD001464,1,PROD00012,SELL00033,2023-11-23 18:34:42,892.31,48.09
ORD001464,2,PROD00294,SELL00081,2024-05-09 04:35:29,288.45,36.58
ORD001465,1,PROD00266,SELL00136,2024-04-23 18:39:17,62.95,26.21
ORD001466,1,PROD00104,SELL00037,2024-03-22 22:35:11,593.23,56.15
ORD001467,1,PROD00182,SELL00149,2024-12-28 12:46:35,628.93,13.06
ORD001468,1,PROD00219,SELL00042,2023-03-08 08:38:57,734.63,34.47
ORD001469,1,PROD00263,SELL00102,2024-04-27 08:14:39,635.89,70.31
ORD001470,1,PROD00184,SELL00097,2024-11-19 02:01:04,134.53,64.47
ORD001471,1,PROD00348,SELL00013,2024-03-21 14:46:48,645.31,33.79
ORD001471,2,PROD00230,SELL00092,2023-01-05 11:48:29,873.57,26.49
ORD001472,1,PROD00303,SELL00026,2024-10-04 23:44:09,576.91,25.83
ORD001473,1,PROD00222,SELL00146,2023-10-12 08:03:20,778.25,78.34
ORD001474,1,PROD00267,SELL00116,2024-05-27 15:48:49,635.63,75.88
ORD001475,1,PROD00217,SELL00061,2024-01-10 20:10:16,427.73,54.91
ORD001475,2,PROD00026,SELL00127,2024-06-15 01:09:57,802.18,22.98
ORD001475,3,PROD00326,SELL00138,2023-07-11 04:12:50,858.91,38.98
ORD001476,1,PROD00369,SELL00129,2024-07-25 23:47:37,701.55,38.27
ORD001477,1,PROD00293,SELL00049,2024-01-17 04:51:22,277.5,29.92
ORD001478,1,PROD00016,SELL00114,2023-01-12 12:39:44,294.04,7.26
ORD001479,1,PROD00004,SELL00068,2023-06-10 22:40:44,883.87,5.63
ORD001479,2,PROD00188,SELL00114,2024-02-13 19:21:18,852.45,7.71
ORD001480,1,PROD00248,SELL00054,2023-05-10 06:57:08,721.09,26.7
ORD001481,1,PROD00136,SELL00042,2024-12-16 19:53:06,611.16,48.69
ORD001482,1,PROD00089,SELL00022,2023-11-22 20:26:12,595.38,74.96
ORD001483,1,PROD00143,SELL00136,2023-11-18 15:41:17,148.17,34.94
ORD001484,1,PROD00165,SELL00054,2024-11-12 12:35:29,353.84,19.03
ORD001485,1,PROD00194,SELL00040,2024-08-24 16:15:54,92.34,65.03
ORD001486,1,PROD00012,SELL00146,2023-07-25 17:16:49,336.46,69.95
ORD001486,2,PROD00198,SELL00129,2023-12-09 07:55:57,791.58,23.78
ORD001487,1,PROD00254,SELL00007,2023-07-22 09:43:31,881.64,39.08
ORD001488,1,PROD00153,SELL00061,2024-06-26 23:32:00,237.29,70.11
ORD001488,2,PROD00171,SELL00042,2024-05-19 15:24:17,32.61,9.96
ORD001489,1,PROD00221,SELL00080,2024-03-02 03:14:48,114.12,75.34
ORD001489,2,PROD00067,SELL00031,2023-03-20 11:38:42,366.09,56.24
ORD001490,1,PROD00140,SELL00123,2023-12-10 09:02:20,634.42,73.7
ORD001491,1,PROD00268,SELL00042,2023-09-25 16:22:16,139.91,68.51
ORD001492,1,PROD00289,SELL00070,2023-01-03 03:54:12,613.71,12.11
ORD001493,1,PROD00159,SELL00119,2024-03-29 02:37:56,626.52,17.59
ORD001494,1,PROD00088,SELL00058,2024-07-22 21:53:06,488.69,8.27
ORD001494,2,PROD00373,SELL00127,2023-09-10 16:17:26,793.55,54.37
ORD001495,1,PROD00284,SELL00148,2024-10-25 04:20:48,854.34,46.54
ORD001495,2,PROD00094,SELL00088,2024-06-11 04:00:13,731.41,72.07
ORD001496,1,PROD00303,SELL00060,2023-01-15 18:58:34,834.47,23.73
ORD001497,1,PROD00052,SELL00138,2024-08-29 22:08:15,301.41,45.64
ORD001497,2,PROD00072,SELL00068,2024-11-01 18:29:27,787.27,29.73
ORD001497,3,PROD00134,SELL00109,2023-01-17 07:00:43,51.99,14.06
ORD001498,1,PROD00123,SELL00095,2023-02-04 20:07:45,645.47,6.89
ORD001499,1,PROD00274,SELL00033,2023-02-19 12:20:46,114.39,59.13
ORD001499,2,PROD00339,SELL00113,2023-08-15 12:25:31,348.34,76.17
ORD001500,1,PROD00213,SELL00078,2024-03-18 21:31:44,473.62,66.77
ORD001500,2,PROD00372,SELL00129,2023-04-19 08:35:21,537.41,52.61
ORD001500,3,PROD00097,SELL00104,2024-12-19 15:06:14,899.69,12.29
ORD001500,4,PROD00093,SELL00134,2023-05-21 23:10:10,518.03,36.35
ORD001501,1,PROD00393,SELL00123,2024-03-16 16:18:42,822.64,71.01
ORD001502,1,PROD00125,SELL00095,2023-04-28 05:25:33,701.57,15.81
ORD001502,2,PROD00311,SELL00041,2023-12-22 20:36:24,639.5,59.31
ORD001503,1,PROD00264,SELL00046,2023-02-22 16:38:24,183.28,63.3
ORD001504,1,PROD00251,SELL00054,2024-07-27 09:35:32,251.72,43.19
ORD001504,2,PROD00090,SELL00032,2023-11-25 21:48:08,532.54,56.77
ORD001505,1,PROD00269,SELL00141,2024-08-15 05:24:41,167.36,5.34
ORD001506,1,PROD00058,SELL00027,2023-09-23 15:45:19,213.32,59.3
ORD001507,1,PROD00051,SELL00092,2023-05-03 15:16:33,872.23,31.55
ORD001508,1,PROD00229,SELL00044,2024-06-08 23:00:00,449.51,69.55
ORD001509,1,PROD00131,SELL00054,2024-09-30 12:34:27,35.09,78.5
ORD001510,1,PROD00020,SELL00067,2024-08-06 14:25:16,283.34,74.53
ORD001510,2,PROD00232,SELL00135,2023-10-05 12:48:19,272.27,12.53
ORD001511,1,PROD00204,SELL00011,2024-12-24 20:31:04,356.27,70.67
ORD001512,1,PROD00103,SELL00127,2023-05-11 08:13:56,183.18,71.58
ORD001512,2,PROD00133,SELL00121,2023-10-05 20:07:08,35.33,79.71
ORD001512,3,PROD00149,SELL00101,2023-04-07 06:47:05,826.95,33.92
ORD001513,1,PROD00001,SELL00085,2024-08-05 13:15:19,804.95,55.21
ORD001514,1,PROD00392,SELL00042,2023-09-15 11:40:21,840.21,32.23
ORD001514,2,PROD00081,SELL00114,2023-01-14 11:45:24,496.52,13.89
ORD001515,1,PROD00239,SELL00087,2023-02-07 18:51:45,192.07,23.41
ORD001515,2,PROD00123,SELL00116,2023-10-13 05:07:29,209.03,25.35
ORD001515,3,PROD00258,SELL00014,2024-06-27 12:50:51,612.67,40.54
ORD001516,1,PROD00253,SELL00146,2023-06-26 00:33:09,836.17,14.37
ORD001517,1,PROD00342,SELL00036,2023-07-20 06:28:21,354.02,33.57
ORD001518,1,PROD00240,SELL00086,2023-05-26 16:41:34,825.1,36.11
ORD001519,1,PROD00367,SELL00061,2024-07-05 08:35:27,159.46,23.0
ORD001520,1,PROD00385,SELL00086,2023-09-18 04:28:11,169.01,30.53
ORD001521,1,PROD00002,SELL00135,2023-12-19 12:21:01,557.52,50.55
ORD001522,1,PROD00334,SELL00119,2023-02-03 05:51:42,431.22,47.08
ORD001522,2,PROD00237,SELL00138,2023-05-18 18:42:40,816.0,63.76
ORD001523,1,PROD00357,SELL00113,2024-11-25 00:58:24,776.89,42.29
ORD001524,1,PROD00075,SELL00127,2023-01-19 04:51:40,514.17,32.21
ORD001525,1,PROD00081,SELL00047,2023-10-01 16:33:35,599.58,47.85
ORD001525,2,PROD00058,SELL00144,2023-08-07 10:06:22,212.54,32.36
ORD001526,1,PROD00096,SELL00012,2024-12-14 08:58:56,793.99,53.19
ORD001527,1,PROD00319,SELL00039,2023-09-02 04:30:13,42.13,21.27
ORD001527,2,PROD00203,SELL00079,2024-11-09 15:32:41,746.88,37.34
ORD001528,1,PROD00284,SELL00036,2024-03-10 15:21:56,773.22,52.79
ORD001528,2,PROD00349,SELL00027,2023-09-21 17:08:14,581.16,76.98
ORD001528,3,PROD00011,SELL00124,2023-02-22 03:33:11,441.63,52.61
ORD001528,4,PROD00138,SELL00039,2023-10-30 00:03:21,85.33,70.44
ORD001529,1,PROD00253,SELL00107,2024-04-24 20:18:33,465.73,23.52
ORD001530,1,PROD00015,SELL00094,2024-07-13 16:16:24,30.79,11.37
ORD001531,1,PROD00051,SELL00011,2023-12-21 23:27:36,435.97,51.57
ORD001532,1,PROD00269,SELL00121,2023-10-17 05:11:13,781.84,61.02
ORD001533,1,PROD00270,SELL00130,2024-09-22 04:43:16,202.39,21.95
ORD001534,1,PROD00037,SELL00073,2024-05-19 17:21:47,128.41,71.38
ORD001535,1,PROD00219,SELL00062,2024-01-06 16:14:05,175.59,39.21
ORD001536,1,PROD00358,SELL00055,2024-11-05 18:58:30,57.39,79.63
ORD001536,2,PROD00090,SELL00121,2023-04-06 03:38:01,480.1,30.82
ORD001537,1,PROD00330,SELL00004,2023-02-05 08:16:29,264.55,28.18
ORD001537,2,PROD00255,SELL00128,2023-08-24 21:12:21,644.21,19.22
ORD001537,3,PROD00318,SELL00098,2024-07-01 17:48:38,746.99,58.36
ORD001538,1,PROD00137,SELL00110,2023-01-17 10:23:22,462.37,27.33
ORD001539,1,PROD00066,SELL00046,2024-08-24 20:24:18,811.69,51.94
ORD001540,1,PROD00398,SELL00049,2023-11-15 16:16:38,602.1,64.37
ORD001541,1,PROD00288,SELL00069,2024-12-19 08:53:59,64.54,33.75
ORD001541,2,PROD00149,SELL00118,2023-12-15 08:47:13,618.99,18.32
ORD001542,1,PROD00400,SELL00016,2023-11-21 11:18:16,580.49,16.27
ORD001543,1,PROD00047,SELL00116,2024-12-21 23:29:54,769.17,58.45
