customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
CUST001097,CUNQ001097,95678,pelotas,RS
CUST001098,CUNQ001098,49021,manaus,AM
CUST001099,CUNQ001099,44447,nova iguacu,RJ
CUST001100,CUNQ001100,67549,belem,PA
CUST001101,CUNQ001101,37509,porto alegre,RS
CUST001102,CUNQ001102,89988,macapa,AP
CUST001103,CUNQ001103,31755,nossa senhora do socorro,SE
CUST001104,CUNQ001104,37082,teresina,PI
CUST001105,CUNQ001105,17780,boa vista,RR
CUST001106,CUNQ001106,79767,arapiraca,AL
CUST001107,CUNQ001107,52421,goiania,GO
CUST001108,CUNQ001108,47923,araguaina,TO
CUST001109,CUNQ001109,77425,arapiraca,AL
CUST001110,CUNQ001110,27771,porto velho,RO
CUST001111,CUNQ001111,17770,manaus,AM
CUST001112,CUNQ001112,27392,goiania,GO
CUST001113,CUNQ001113,52217,brasilia,DF
CUST001114,CUNQ001114,98635,boa vista,RR
CUST001115,CUNQ001115,28634,vila velha,ES
CUST001116,CUNQ001116,92288,arapiraca,AL
CUST001117,CUNQ001117,69243,varzea grande,MT
CUST001118,CUNQ001118,62802,belo horizonte,MG
CUST001119,CUNQ001119,58374,campina grande,PB
CUST001120,CUNQ001120,52898,dourados,MS
CUST001121,CUNQ001121,22208,maceio,AL
CUST001122,CUNQ001122,93209,rio branco,AC
CUST001123,CUNQ001123,18300,ji-parana,RO
CUST001124,CUNQ001124,38551,macapa,AP
CUST001125,CUNQ001125,74843,cuiaba,MT
CUST001126,CUNQ001126,47171,aparecida de goiania,GO
CUST001127,CUNQ001127,84205,fortaleza,CE
CUST001128,CUNQ001128,99463,imperatriz,MA
CUST001129,CUNQ001129,16021,manaus,AM
CUST001130,CUNQ001130,70238,pelotas,RS
CUST001131,CUNQ001131,30707,sao paulo,SP
CUST001132,CUNQ001132,10088,dourados,MS
CUST001133,CUNQ001133,27290,cuiaba,MT
CUST001134,CUNQ001134,30837,nossa senhora do socorro,SE
CUST001135,CUNQ001135,95798,goiania,GO
CUST001136,CUNQ001136,20803,ananindeua,PA
CUST001137,CUNQ001137,16787,belem,PA
CUST001138,CUNQ001138,50043,serra,ES
CUST001139,CUNQ001139,66260,rio branco,AC
CUST001140,CUNQ001140,22475,aracaju,SE
CUST001141,CUNQ001141,72496,campinas,SP
CUST001142,CUNQ001142,87814,uberlandia,MG
CUST001143,CUNQ001143,11217,brasilia,DF
CUST001144,CUNQ001144,25806,santos,SP
CUST001145,CUNQ001145,72613,cuiaba,MT
CUST001146,CUNQ001146,60209,uberlandia,MG
CUST001147,CUNQ001147,23526,belo horizonte,MG
CUST001148,CUNQ001148,49223,caucaia,CE
CUST001149,CUNQ001149,27451,londrina,PR
CUST001150,CUNQ001150,18966,aracaju,SE
CUST001151,CUNQ001151,89995,joao pessoa,PB
CUST001152,CUNQ001152,67684,aracaju,SE
CUST001153,CUNQ001153,92323,belem,PA
CUST001154,CUNQ001154,63963,rio branco,AC
CUST001155,CUNQ001155,38474,parnaiba,PI
CUST001156,CUNQ001156,28351,belo horizonte,MG
CUST001157,CUNQ001157,87276,manaus,AM
CUST001158,CUNQ001158,56076,rio branco,AC
CUST001159,CUNQ001159,28327,varzea grande,MT
CUST001160,CUNQ001160,94491,brasilia,DF
CUST001161,CUNQ001161,82534,uberlandia,MG
CUST001162,CUNQ001162,13515,parnaiba,PI
CUST001163,CUNQ001163,36928,ji-parana,RO
CUST001164,CUNQ001164,61347,joao pessoa,PB
CUST001165,CUNQ001165,41370,recife,PE
CUST001166,CUNQ001166,24777,imperatriz,MA
CUST001167,CUNQ001167,93634,brasilia,DF
CUST001168,CUNQ001168,79243,teresina,PI
CUST001169,CUNQ001169,51480,santos,SP
CUST001170,CUNQ001170,84498,londrina,PR
CUST001171,CUNQ001171,81612,varzea grande,MT
CUST001172,CUNQ001172,71736,porto velho,RO
CUST001173,CUNQ001173,12187,manaus,AM
CUST001174,CUNQ001174,11807,maceio,AL
CUST001175,CUNQ001175,15220,goiania,GO
CUST001176,CUNQ001176,76402,nova iguacu,RJ
CUST001177,CUNQ001177,65518,jaboatao dos guararapes,PE
CUST001178,CUNQ001178,20803,araguaina,TO
CUST001179,CUNQ001179,46368,aracaju,SE
CUST001180,CUNQ001180,20357,juiz de fora,MG
CUST001181,CUNQ001181,30365,joao pessoa,PB
CUST001182,CUNQ001182,61213,mossoro,RN
CUST001183,CUNQ001183,50654,maceio,AL
CUST001184,CUNQ001184,41278,araguaina,TO
CUST001185,CUNQ001185,21300,niteroi,RJ
CUST001186,CUNQ001186,69424,cuiaba,MT
CUST001187,CUNQ001187,50539,teresina,PI
CUST001188,CUNQ001188,25655,porto velho,RO
CUST001189,CUNQ001189,11487,campinas,SP
CUST001190,CUNQ001190,55443,joinville,SC
CUST001191,CUNQ001191,31884,campina grande,PB
CUST001192,CUNQ001192,45227,belem,PA
CUST001193,CUNQ001193,13847,rio branco,AC
CUST001194,CUNQ001194,45649,caucaia,CE
CUST001195,CUNQ001195,44465,joao pessoa,PB
CUST001196,CUNQ001196,75031,palmas,TO
CUST001197,CUNQ001197,17266,dourados,MS
CUST001198,CUNQ001198,58193,sao luis,MA
CUST001199,CUNQ001199,23487,joinville,SC
CUST001200,CUNQ001200,39937,maceio,AL
CUST001201,CUNQ001201,15772,rio branco,AC
CUST001202,CUNQ001202,16026,campinas,SP
CUST001203,CUNQ001203,60197,imperatriz,MA
CUST001204,CUNQ001204,14635,curitiba,PR
CUST001205,CUNQ001205,39427,mossoro,RN
CUST001206,CUNQ001206,64559,fortaleza,CE
CUST001207,CUNQ001207,45554,rio branco,AC
CUST001208,CUNQ001208,84912,boa vista,RR
CUST001209,CUNQ001209,75803,belem,PA
CUST001210,CUNQ001210,33507,porto velho,RO
CUST001211,CUNQ001211,62550,brasilia,DF
CUST001212,CUNQ001212,47002,contagem,MG
CUST001213,CUNQ001213,52899,manaus,AM
CUST001214,CUNQ001214,11044,contagem,MG
CUST001215,CUNQ001215,48219,belem,PA
CUST001216,CUNQ001216,91620,arapiraca,AL
CUST001217,CUNQ001217,58270,brasilia,DF
CUST001218,CUNQ001218,35614,arapiraca,AL
CUST001219,CUNQ001219,29735,rio branco,AC
CUST001220,CUNQ001220,13133,sorocaba,SP
CUST001221,CUNQ001221,93354,brasilia,DF
CUST001222,CUNQ001222,53911,boa vista,RR
CUST001223,CUNQ001223,50306,sorocaba,SP
CUST001224,CUNQ001224,79443,porto alegre,RS
CUST001225,CUNQ001225,74491,brasilia,DF
CUST001226,CUNQ001226,46677,niteroi,RJ
CUST001227,CUNQ001227,40339,belo horizonte,MG
CUST001228,CUNQ001228,58823,campina grande,PB
CUST001229,CUNQ001229,86122,campo grande,MS
CUST001230,CUNQ001230,27499,pelotas,RS
CUST001231,CUNQ001231,19808,nossa senhora do socorro,SE
CUST001232,CUNQ001232,67014,maceio,AL
CUST001233,CUNQ001233,41034,porto velho,RO
CUST001234,CUNQ001234,51288,jaboatao dos guararapes,PE
CUST001235,CUNQ001235,52762,macapa,AP
CUST001236,CUNQ001236,45645,caucaia,CE
CUST001237,CUNQ001237,36569,brasilia,DF
CUST001238,CUNQ001238,24283,maringa,PR
CUST001239,CUNQ001239,31544,curitiba,PR
CUST001240,CUNQ001240,51160,dourados,MS
CUST001241,CUNQ001241,80244,cuiaba,MT
CUST001242,CUNQ001242,69233,belem,PA
CUST001243,CUNQ001243,44735,jaboatao dos guararapes,PE
CUST001244,CUNQ001244,30658,porto alegre,RS
CUST001245,CUNQ001245,89076,macapa,AP
CUST001246,CUNQ001246,52964,niteroi,RJ
CUST001247,CUNQ001247,42534,curitiba,PR
CUST001248,CUNQ001248,77300,ananindeua,PA
CUST001249,CUNQ001249,44100,duque de caxias,RJ
CUST001250,CUNQ001250,14073,boa vista,RR
CUST001251,CUNQ001251,82869,vila velha,ES
CUST001252,CUNQ001252,22415,rio branco,AC
CUST001253,CUNQ001253,28322,campo grande,MS
CUST001254,CUNQ001254,18083,porto alegre,RS
CUST001255,CUNQ001255,27133,boa vista,RR
CUST001256,CUNQ001256,58790,feira de santana,BA
CUST001257,CUNQ001257,86326,porto velho,RO
CUST001258,CUNQ001258,19828,arapiraca,AL
CUST001259,CUNQ001259,35919,sao paulo,SP
CUST001260,CUNQ001260,26880,nossa senhora do socorro,SE
CUST001261,CUNQ001261,26059,juiz de fora,MG
CUST001262,CUNQ001262,16637,nova iguacu,RJ
CUST001263,CUNQ001263,66774,blumenau,SC
CUST001264,CUNQ001264,75028,boa vista,RR
CUST001265,CUNQ001265,99550,sorocaba,SP
CUST001266,CUNQ001266,56392,cuiaba,MT
CUST001267,CUNQ001267,46042,salvador,BA
CUST001268,CUNQ001268,29481,aparecida de goiania,GO
CUST001269,CUNQ001269,94840,niteroi,RJ
CUST001270,CUNQ001270,64000,jaboatao dos guararapes,PE
CUST001271,CUNQ001271,17992,mossoro,RN
CUST001272,CUNQ001272,60202,juiz de fora,MG
CUST001273,CUNQ001273,36143,londrina,PR
CUST001274,CUNQ001274,92674,aracaju,SE
CUST001275,CUNQ001275,60134,macapa,AP
CUST001276,CUNQ001276,72873,macapa,AP
CUST001277,CUNQ001277,55093,mossoro,RN
CUST001278,CUNQ001278,60905,arapiraca,AL
CUST001279,CUNQ001279,13416,goiania,GO
CUST001280,CUNQ001280,13840,fortaleza,CE
CUST001281,CUNQ001281,17679,macapa,AP
CUST001282,CUNQ001282,79393,macapa,AP
CUST001283,CUNQ001283,30922,belem,PA
CUST001284,CUNQ001284,96096,porto alegre,RS
CUST001285,CUNQ001285,79951,brasilia,DF
CUST001286,CUNQ001286,38758,boa vista,RR
CUST001287,CUNQ001287,56504,arapiraca,AL
CUST001288,CUNQ001288,33081,boa vista,RR
CUST001289,CUNQ001289,57026,brasilia,DF
CUST001290,CUNQ001290,56095,maceio,AL
CUST001291,CUNQ001291,83807,maceio,AL
CUST001292,CUNQ001292,81057,feira de santana,BA
CUST001293,CUNQ001293,74282,recife,PE
CUST001294,CUNQ001294,17362,rio de janeiro,RJ
CUST001295,CUNQ001295,12612,brasilia,DF
CUST001296,CUNQ001296,10089,campina grande,PB
CUST001297,CUNQ001297,27103,fortaleza,CE
CUST001298,CUNQ001298,52413,fortaleza,CE
CUST001299,CUNQ001299,29360,rio de janeiro,RJ
CUST001300,CUNQ001300,24538,maceio,AL
CUST001301,CUNQ001301,19506,campina grande,PB
CUST001302,CUNQ001302,86810,ananindeua,PA
CUST001303,CUNQ001303,49552,caxias do sul,RS
CUST001304,CUNQ001304,30644,fortaleza,CE
CUST001305,CUNQ001305,93789,rio branco,AC
CUST001306,CUNQ001306,32833,imperatriz,MA
CUST001307,CUNQ001307,39260,araguaina,TO
CUST001308,CUNQ001308,59595,porto velho,RO
CUST001309,CUNQ001309,26691,jaboatao dos guararapes,PE
CUST001310,CUNQ001310,10235,blumenau,SC
CUST001311,CUNQ001311,84381,araguaina,TO
CUST001312,CUNQ001312,88956,niteroi,RJ
CUST001313,CUNQ001313,93839,fortaleza,CE
CUST001314,CUNQ001314,75035,maceio,AL
CUST001315,CUNQ001315,20198,londrina,PR
CUST001316,CUNQ001316,51879,brasilia,DF
CUST001317,CUNQ001317,21629,blumenau,SC
CUST001318,CUNQ001318,68540,boa vista,RR
CUST001319,CUNQ001319,37483,santos,SP
CUST001320,CUNQ001320,55938,brasilia,DF
CUST001321,CUNQ001321,10167,goiania,GO
CUST001322,CUNQ001322,67438,nova iguacu,RJ
CUST001323,CUNQ001323,31802,rio branco,AC
CUST001324,CUNQ001324,59638,varzea grande,MT
CUST001325,CUNQ001325,23294,ananindeua,PA
CUST001326,CUNQ001326,85766,boa vista,RR
CUST001327,CUNQ001327,31319,aracaju,SE
CUST001328,CUNQ001328,14379,campo grande,MS
CUST001329,CUNQ001329,51774,recife,PE
CUST001330,CUNQ001330,19725,goiania,GO
CUST001331,CUNQ001331,59212,fortaleza,CE
CUST001332,CUNQ001332,19830,blumenau,SC
CUST001333,CUNQ001333,54295,natal,RN
CUST001334,CUNQ001334,14062,parnaiba,PI
CUST001335,CUNQ001335,89602,cuiaba,MT
CUST001336,CUNQ001336,17019,cuiaba,MT
CUST001337,CUNQ001337,36941,caxias do sul,RS
CUST001338,CUNQ001338,82628,feira de santana,BA
CUST001339,CUNQ001339,96585,rio branco,AC
CUST001340,CUNQ001340,41135,jaboatao dos guararapes,PE
CUST001341,CUNQ001341,61498,porto alegre,RS
CUST001342,CUNQ001342,30131,arapiraca,AL
CUST001343,CUNQ001343,10500,duque de caxias,RJ
CUST001344,CUNQ001344,48607,cuiaba,MT
CUST001345,CUNQ001345,36171,boa vista,RR
CUST001346,CUNQ001346,37125,porto alegre,RS
CUST001347,CUNQ001347,48248,blumenau,SC
CUST001348,CUNQ001348,25139,contagem,MG
CUST001349,CUNQ001349,71727,jaboatao dos guararapes,PE
CUST001350,CUNQ001350,21945,imperatriz,MA
CUST001351,CUNQ001351,34232,nossa senhora do socorro,SE
CUST001352,CUNQ001352,58418,ananindeua,PA
CUST001353,CUNQ001353,15848,joinville,SC
CUST001354,CUNQ001354,70956,aparecida de goiania,GO
CUST001355,CUNQ001355,45200,goiania,GO
CUST001356,CUNQ001356,29808,maceio,AL
CUST001357,CUNQ001357,21233,manaus,AM
CUST001358,CUNQ001358,80968,ji-parana,RO
CUST001359,CUNQ001359,82561,cuiaba,MT
CUST001360,CUNQ001360,78495,nova iguacu,RJ
CUST001361,CUNQ001361,85066,varzea grande,MT
CUST001362,CUNQ001362,49171,brasilia,DF
CUST001363,CUNQ001363,14551,contagem,MG
CUST001364,CUNQ001364,25765,joao pessoa,PB
CUST001365,CUNQ001365,32659,manaus,AM
CUST001366,CUNQ001366,35260,florianopolis,SC
CUST001367,CUNQ001367,65492,curitiba,PR
CUST001368,CUNQ001368,36465,contagem,MG
CUST001369,CUNQ001369,87994,boa vista,RR
CUST001370,CUNQ001370,18783,aparecida de goiania,GO
CUST001371,CUNQ001371,82923,contagem,MG
CUST001372,CUNQ001372,52746,serra,ES
CUST001373,CUNQ001373,11620,aparecida de goiania,GO
CUST001374,CUNQ001374,24748,macapa,AP
CUST001375,CUNQ001375,29424,cuiaba,MT
CUST001376,CUNQ001376,23845,maceio,AL
CUST001377,CUNQ001377,47498,maceio,AL
CUST001378,CUNQ001378,63856,mossoro,RN
CUST001379,CUNQ001379,95824,aparecida de goiania,GO
CUST001380,CUNQ001380,14910,imperatriz,MA
CUST001381,CUNQ001381,62818,joinville,SC
CUST001382,CUNQ001382,89777,maringa,PR
CUST001383,CUNQ001383,15083,ji-parana,RO
CUST001384,CUNQ001384,41139,vila velha,ES
CUST001385,CUNQ001385,45203,nova iguacu,RJ
CUST001386,CUNQ001386,54284,belem,PA
CUST001387,CUNQ001387,50756,boa vista,RR
CUST001388,CUNQ001388,99764,aparecida de goiania,GO
CUST001389,CUNQ001389,27614,porto alegre,RS
CUST001390,CUNQ001390,52056,jaboatao dos guararapes,PE
CUST001391,CUNQ001391,89295,aparecida de goiania,GO
CUST001392,CUNQ001392,34633,aracaju,SE
CUST001393,CUNQ001393,63368,campo grande,MS
CUST001394,CUNQ001394,77698,rio branco,AC
CUST001395,CUNQ001395,77537,belem,PA
CUST001396,CUNQ001396,18600,macapa,AP
CUST001397,CUNQ001397,27779,jaboatao dos guararapes,PE
CUST001398,CUNQ001398,32772,manaus,AM
CUST001399,CUNQ001399,17553,salvador,BA
CUST001400,CUNQ001400,69827,brasilia,DF
CUST001401,CUNQ001401,36097,duque de caxias,RJ
CUST001402,CUNQ001402,70846,aparecida de goiania,GO
CUST001403,CUNQ001403,93284,campina grande,PB
CUST001404,CUNQ001404,14005,pelotas,RS
CUST001405,CUNQ001405,74066,brasilia,DF
CUST001406,CUNQ001406,33276,parnaiba,PI
CUST001407,CUNQ001407,55121,imperatriz,MA
CUST001408,CUNQ001408,21847,joinville,SC
CUST001409,CUNQ001409,60667,recife,PE
CUST001410,CUNQ001410,85007,niteroi,RJ
CUST001411,CUNQ001411,39012,manaus,AM
CUST001412,CUNQ001412,98826,aracaju,SE
CUST001413,CUNQ001413,95404,feira de santana,BA
CUST001414,CUNQ001414,99417,cuiaba,MT
CUST001415,CUNQ001415,27342,sorocaba,SP
CUST001416,CUNQ001416,88792,aracaju,SE
CUST001417,CUNQ001417,39329,macapa,AP
CUST001418,CUNQ001418,94245,aparecida de goiania,GO
CUST001419,CUNQ001419,59345,aparecida de goiania,GO
CUST001420,CUNQ001420,43029,ananindeua,PA
CUST001421,CUNQ001421,49602,feira de santana,BA
CUST001422,CUNQ001422,86609,ji-parana,RO
CUST001423,CUNQ001423,77045,porto alegre,RS
CUST001424,CUNQ001424,83591,ji-parana,RO
CUST001425,CUNQ001425,49121,nossa senhora do socorro,SE
CUST001426,CUNQ001426,73142,porto velho,RO
CUST001427,CUNQ001427,46239,juiz de fora,MG
CUST001428,CUNQ001428,46291,nossa senhora do socorro,SE
CUST001429,CUNQ001429,34688,aparecida de goiania,GO
CUST001430,CUNQ001430,41496,maringa,PR
CUST001431,CUNQ001431,96577,nova iguacu,RJ
CUST001432,CUNQ001432,13336,fortaleza,CE
CUST001433,CUNQ001433,48745,nossa senhora do socorro,SE
CUST001434,CUNQ001434,63031,aparecida de goiania,GO
CUST001435,CUNQ001435,14629,serra,ES
CUST001436,CUNQ001436,54979,maceio,AL
CUST001437,CUNQ001437,99957,rio branco,AC
CUST001438,CUNQ001438,98063,mossoro,RN
CUST001439,CUNQ001439,32280,ananindeua,PA
CUST001440,CUNQ001440,48506,boa vista,RR
CUST001441,CUNQ001441,26769,caxias do sul,RS
CUST001442,CUNQ001442,83273,rio branco,AC
CUST001443,CUNQ001443,99091,manaus,AM
CUST001444,CUNQ001444,39131,fortaleza,CE
CUST001445,CUNQ001445,50250,belem,PA
CUST001446,CUNQ001446,58717,varzea grande,MT
CUST001447,CUNQ001447,70786,aparecida de goiania,GO
CUST001448,CUNQ001448,17035,caxias do sul,RS
CUST001449,CUNQ001449,71894,aracaju,SE
CUST001450,CUNQ001450,25704,vitoria da conquista,BA
CUST001451,CUNQ001451,79446,ji-parana,RO
CUST001452,CUNQ001452,17086,jaboatao dos guararapes,PE
CUST001453,CUNQ001453,36253,curitiba,PR
CUST001454,CUNQ001454,84632,caucaia,CE
CUST001455,CUNQ001455,51469,campo grande,MS
CUST001456,CUNQ001456,20592,palmas,TO
CUST001457,CUNQ001457,92710,imperatriz,MA
CUST001458,CUNQ001458,93165,joinville,SC
CUST001459,CUNQ001459,69251,rio de janeiro,RJ
CUST001460,CUNQ001460,32099,goiania,GO
CUST001461,CUNQ001461,74169,maceio,AL
CUST001462,CUNQ001462,26961,macapa,AP
CUST001463,CUNQ001463,93032,parnaiba,PI
CUST001464,CUNQ001464,66233,varzea grande,MT
CUST001465,CUNQ001465,10611,imperatriz,MA
CUST001466,CUNQ001466,58903,niteroi,RJ
CUST001467,CUNQ001467,79603,santos,SP
CUST001468,CUNQ001468,98702,salvador,BA
CUST001469,CUNQ001469,39657,campinas,SP
CUST001470,CUNQ001470,50906,araguaina,TO
CUST001471,CUNQ001471,60272,curitiba,PR
CUST001472,CUNQ001472,31891,campina grande,PB
CUST001473,CUNQ001473,49085,belo horizonte,MG
CUST001474,CUNQ001474,78195,jaboatao dos guararapes,PE
CUST001475,CUNQ001475,66841,parnaiba,PI
CUST001476,CUNQ001476,54922,porto velho,RO
CUST001477,CUNQ001477,34697,imperatriz,MA
CUST001478,CUNQ001478,12506,joinville,SC
CUST001479,CUNQ001479,27197,brasilia,DF
CUST001480,CUNQ001480,12872,vitoria da conquista,BA
CUST001481,CUNQ001481,26143,maceio,AL
CUST001482,CUNQ001482,59177,belem,PA
CUST001483,CUNQ001483,80088,nossa senhora do socorro,SE
CUST001484,CUNQ001484,87846,teresina,PI
CUST001485,CUNQ001485,95664,rio de janeiro,RJ
CUST001486,CUNQ001486,16322,boa vista,RR
CUST001487,CUNQ001487,64627,palmas,TO
CUST001488,CUNQ001488,26199,dourados,MS
CUST001489,CUNQ001489,72180,mossoro,RN
CUST001490,CUNQ001490,36934,palmas,TO
CUST001491,CUNQ001491,49467,palmas,TO
CUST001492,CUNQ001492,96832,cuiaba,MT
CUST001493,CUNQ001493,91631,campina grande,PB
CUST001494,CUNQ001494,64896,teresina,PI
CUST001495,CUNQ001495,77054,boa vista,RR
CUST001496,CUNQ001496,47054,rio branco,AC
CUST001497,CUNQ001497,75239,porto alegre,RS
CUST001498,CUNQ001498,36181,vitoria da conquista,BA
CUST001499,CUNQ001499,78569,manaus,AM
CUST001500,CUNQ001500,63707,feira de santana,BA
CUST001501,CUNQ001501,15164,recife,PE
CUST001502,CUNQ001502,37222,mossoro,RN
CUST001503,CUNQ001503,53332,araguaina,TO
CUST001504,CUNQ001504,11671,brasilia,DF
CUST001505,CUNQ001505,24474,porto velho,RO
CUST001506,CUNQ001506,29548,boa vista,RR
CUST001507,CUNQ001507,23276,belo horizonte,MG
CUST001508,CUNQ001508,69867,goiania,GO
CUST001509,CUNQ001509,70853,jaboatao dos guararapes,PE
CUST001510,CUNQ001510,32898,rio de janeiro,RJ
CUST001511,CUNQ001511,57214,duque de caxias,RJ
CUST001512,CUNQ001512,65836,macapa,AP
CUST001513,CUNQ001513,22451,rio branco,AC
CUST001514,CUNQ001514,11267,manaus,AM
CUST001515,CUNQ001515,94829,maringa,PR
CUST001516,CUNQ001516,56861,joinville,SC
CUST001517,CUNQ001517,22183,dourados,MS
CUST001518,CUNQ001518,33969,ananindeua,PA
CUST001519,CUNQ001519,62461,caxias do sul,RS
CUST001520,CUNQ001520,60556,dourados,MS
CUST001521,CUNQ001521,65278,araguaina,TO
CUST001522,CUNQ001522,24818,aracaju,SE
CUST001523,CUNQ001523,17686,maringa,PR
CUST001524,CUNQ001524,64529,florianopolis,SC
CUST001525,CUNQ001525,84572,arapiraca,AL
CUST001526,CUNQ001526,33758,ji-parana,RO
CUST001527,CUNQ001527,57002,parnaiba,PI
CUST001528,CUNQ001528,99714,teresina,PI
CUST001529,CUNQ001529,73318,boa vista,RR
CUST001530,CUNQ001530,63907,sao luis,MA
CUST001531,CUNQ001531,18301,campo grande,MS
CUST001532,CUNQ001532,11620,aparecida de goiania,GO
CUST001533,CUNQ001533,97797,palmas,TO
CUST001534,CUNQ001534,66734,fortaleza,CE
CUST001535,CUNQ001535,73167,porto velho,RO
CUST001536,CUNQ001536,29484,ananindeua,PA
CUST001537,CUNQ001537,11526,boa vista,RR
CUST001538,CUNQ001538,76265,aracaju,SE
CUST001539,CUNQ001539,31679,imperatriz,MA
CUST001540,CUNQ001540,52026,contagem,MG
CUST001541,CUNQ001541,46458,brasilia,DF
CUST001542,CUNQ001542,82154,niteroi,RJ
CUST001543,CUNQ001543,62858,nossa senhora do socorro,SE
CUST001544,CUNQ001544,20332,boa vista,RR
CUST001545,CUNQ001545,85108,dourados,MS
CUST001546,CUNQ001546,75333,campo grande,MS
CUST001547,CUNQ001547,25559,dourados,MS
CUST001548,CUNQ001548,23453,sao luis,MA
CUST001549,CUNQ001549,14696,vila velha,ES
CUST001550,CUNQ001550,21913,natal,RN
CUST001551,CUNQ001551,76628,macapa,AP
CUST001552,CUNQ001552,95799,natal,RN
CUST001553,CUNQ001553,54676,ji-parana,RO
CUST001554,CUNQ001554,39218,belem,PA
CUST001555,CUNQ001555,83420,dourados,MS
CUST001556,CUNQ001556,96136,manaus,AM
CUST001557,CUNQ001557,24945,ananindeua,PA
CUST001558,CUNQ001558,39064,pelotas,RS
CUST001559,CUNQ001559,56548,santos,SP
CUST001560,CUNQ001560,81786,boa vista,RR
CUST001561,CUNQ001561,23935,campina grande,PB
CUST001562,CUNQ001562,74542,niteroi,RJ
CUST001563,CUNQ001563,63636,maringa,PR
CUST001564,CUNQ001564,90065,caxias do sul,RS
CUST001565,CUNQ001565,25826,salvador,BA
CUST001566,CUNQ001566,69905,vitoria,ES
CUST001567,CUNQ001567,54293,boa vista,RR
CUST001568,CUNQ001568,16094,caxias do sul,RS
CUST001569,CUNQ001569,69048,aracaju,SE
CUST001570,CUNQ001570,75382,campo grande,MS
CUST001571,CUNQ001571,16366,osasco,SP
CUST001572,CUNQ001572,86692,mossoro,RN
CUST001573,CUNQ001573,85832,sao luis,MA
CUST001574,CUNQ001574,26827,blumenau,SC
CUST001575,CUNQ001575,96182,caxias do sul,RS
CUST001576,CUNQ001576,76074,parnaiba,PI
CUST001577,CUNQ001577,89822,vila velha,ES
CUST001578,CUNQ001578,45860,palmas,TO
CUST001579,CUNQ001579,48557,vila velha,ES
CUST001580,CUNQ001580,28111,campo grande,MS
CUST001581,CUNQ001581,81802,varzea grande,MT
CUST001582,CUNQ001582,36330,fortaleza,CE
CUST001583,CUNQ001583,48086,vitoria da conquista,BA
CUST001584,CUNQ001584,98129,ji-parana,RO
CUST001585,CUNQ001585,95208,maringa,PR
CUST001586,CUNQ001586,81105,blumenau,SC
CUST001587,CUNQ001587,25126,araguaina,TO
CUST001588,CUNQ001588,83699,manaus,AM
CUST001589,CUNQ001589,98374,imperatriz,MA
CUST001590,CUNQ001590,65363,rio branco,AC
CUST001591,CUNQ001591,78515,macapa,AP
CUST001592,CUNQ001592,59921,porto alegre,RS
CUST001593,CUNQ001593,97851,curitiba,PR
CUST001594,CUNQ001594,44993,niteroi,RJ
CUST001595,CUNQ001595,47567,manaus,AM
CUST001596,CUNQ001596,29192,ji-parana,RO
CUST001597,CUNQ001597,48684,boa vista,RR
CUST001598,CUNQ001598,14234,vitoria da conquista,BA
CUST001599,CUNQ001599,23432,ananindeua,PA
CUST001600,CUNQ001600,94819,teresina,PI
CUST001601,CUNQ001601,41142,mossoro,RN
CUST001602,CUNQ001602,97096,campina grande,PB
CUST001603,CUNQ001603,60797,nova iguacu,RJ
CUST001604,CUNQ001604,82368,varzea grande,MT
CUST001605,CUNQ001605,42943,rio de janeiro,RJ
CUST001606,CUNQ001606,68073,vitoria da conquista,BA
CUST001607,CUNQ001607,93071,boa vista,RR
CUST001608,CUNQ001608,87120,araguaina,TO
CUST001609,CUNQ001609,35362,natal,RN
CUST001610,CUNQ001610,33255,jaboatao dos guararapes,PE
CUST001611,CUNQ001611,34507,porto velho,RO
CUST001612,CUNQ001612,77350,blumenau,SC
CUST001613,CUNQ001613,15326,caxias do sul,RS
CUST001614,CUNQ001614,82954,varzea grande,MT
CUST001615,CUNQ001615,31093,goiania,GO
CUST001616,CUNQ001616,10739,arapiraca,AL
CUST001617,CUNQ001617,30290,caucaia,CE
CUST001618,CUNQ001618,52287,niteroi,RJ
CUST001619,CUNQ001619,91968,teresina,PI
CUST001620,CUNQ001620,74297,parnaiba,PI
CUST001621,CUNQ001621,19552,macapa,AP
CUST001622,CUNQ001622,78864,macapa,AP
CUST001623,CUNQ001623,78236,brasilia,DF
CUST001624,CUNQ001624,64516,uberlandia,MG
CUST001625,CUNQ001625,22051,mossoro,RN
CUST001626,CUNQ001626,37964,belem,PA
CUST001627,CUNQ001627,53393,ji-parana,RO
CUST001628,CUNQ001628,38632,ananindeua,PA
CUST001629,CUNQ001629,83575,manaus,AM
CUST001630,CUNQ001630,25036,boa vista,RR
CUST001631,CUNQ001631,68414,ji-parana,RO
CUST001632,CUNQ001632,15226,brasilia,DF
CUST001633,CUNQ001633,59987,ji-parana,RO
CUST001634,CUNQ001634,60577,macapa,AP
CUST001635,CUNQ001635,13238,aparecida de goiania,GO
CUST001636,CUNQ001636,77411,campina grande,PB
CUST001637,CUNQ001637,73806,macapa,AP
CUST001638,CUNQ001638,95397,duque de caxias,RJ
CUST001639,CUNQ001639,77357,feira de santana,BA
CUST001640,CUNQ001640,31940,belo horizonte,MG
CUST001641,CUNQ001641,92173,manaus,AM
CUST001642,CUNQ001642,97862,uberlandia,MG
